,proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
62,4394,ctrails,letter,test,21,v,Correct,790,31539
63,4394,ctrails,letter,test,22,w,Correct,630,31539
64,4394,ctrails,letter,test,23,x,Correct,1671,31539
65,4394,ctrails,letter,test,24,y,Correct,1250,31539
66,4394,ctrails,number-letter,practice,0,1,Correct,1800,9666
67,4394,ctrails,number-letter,practice,1,a,Correct,970,9666
68,4394,ctrails,number-letter,practice,2,2,Correct,1010,9666
69,4394,ctrails,number-letter,practice,3,b,Correct,1880,9666
70,4394,ctrails,number-letter,practice,4,3,Correct,950,9666
71,4394,ctrails,number-letter,practice,5,c,Correct,1460,9666
72,4394,ctrails,number-letter,practice,6,4,Correct,830,9666
73,4394,ctrails,number-letter,practice,7,d,Correct,720,9666
74,4394,ctrails,number-letter,test,0,1,Correct,2960,111406
75,4394,ctrails,number-letter,test,1,a,Correct,740,111406
76,4394,ctrails,number-letter,test,2,2,Correct,890,111406
77,4394,ctrails,number-letter,test,3,b,Correct,3150,111406
78,4394,ctrails,number-letter,test,4,3,Correct,960,111406
79,4394,ctrails,number-letter,test,5,c,Correct,2680,111406
80,4394,ctrails,number-letter,test,6,4,Correct,690,111406
81,4394,ctrails,number-letter,test,7,d,Correct,680,111406
82,4394,ctrails,number-letter,test,8,5,Correct,2251,111406
83,4394,ctrails,number-letter,test,9,e,Correct,700,111406
84,4394,ctrails,number-letter,test,10,6,Correct,2640,111406
85,4394,ctrails,number-letter,test,11,f,Correct,1570,111406
86,4394,ctrails,number-letter,test,12,7,Correct,3270,111406
87,4394,ctrails,number-letter,test,13,g,Correct,2770,111406
88,4394,ctrails,number-letter,test,14,8,Correct,2190,111406
89,4394,ctrails,number-letter,test,15,h,Correct,1250,111406
90,4394,ctrails,number-letter,test,16,9,Correct,3161,111406
91,4394,ctrails,number-letter,test,17,i,Correct,2350,111406
92,4394,ctrails,number-letter,test,18,10,Correct,1300,111406
93,4394,ctrails,number-letter,test,19,j,Correct,2370,111406
94,4394,ctrails,number-letter,test,20,11,Correct,3920,111406
95,4394,ctrails,number-letter,test,21,12,Incorrect,35052,111406
96,4394,ctrails,number-letter,test,22,13,Incorrect,14041,111406
97,4394,ctrails,number-letter,test,23,12,Incorrect,9931,111406
98,4394,ctrails,number-letter,test,24,k,Correct,1840,111406
99,4394,ctrails,number-letter,test,25,12,Correct,4590,111406
100,4394,ctrails,number-letter,test,26,l,Correct,1130,111406
101,4394,ctrails,number-letter,test,27,13,Correct,2190,111406
0,4395,ctrails,number,practice,0,1,Correct,1510,8968
1,4395,ctrails,number,practice,1,2,Correct,1191,8968
2,4395,ctrails,number,practice,2,3,Correct,1120,8968
3,4395,ctrails,number,practice,3,4,Correct,840,8968
4,4395,ctrails,number,practice,4,5,Correct,930,8968
5,4395,ctrails,number,practice,5,6,Correct,1340,8968
6,4395,ctrails,number,practice,6,7,Correct,870,8968
7,4395,ctrails,number,practice,7,8,Correct,960,8968
8,4395,ctrails,number,test,0,1,Correct,2011,29432
9,4395,ctrails,number,test,1,2,Correct,1270,29432
10,4395,ctrails,number,test,2,3,Correct,1230,29432
11,4395,ctrails,number,test,3,4,Correct,1040,29432
12,4395,ctrails,number,test,4,5,Correct,1980,29432
13,4395,ctrails,number,test,5,6,Correct,1190,29432
14,4395,ctrails,number,test,6,7,Correct,780,29432
15,4395,ctrails,number,test,7,8,Correct,800,29432
16,4395,ctrails,number,test,8,9,Correct,1060,29432
17,4395,ctrails,number,test,9,10,Correct,810,29432
18,4395,ctrails,number,test,10,11,Correct,900,29432
19,4395,ctrails,number,test,11,12,Correct,870,29432
20,4395,ctrails,number,test,12,13,Correct,1450,29432
21,4395,ctrails,number,test,13,14,Correct,810,29432
22,4395,ctrails,number,test,14,15,Correct,950,29432
23,4395,ctrails,number,test,15,16,Correct,1050,29432
24,4395,ctrails,number,test,16,17,Correct,790,29432
25,4395,ctrails,number,test,17,18,Correct,1171,29432
26,4395,ctrails,number,test,18,19,Correct,3610,29432
27,4395,ctrails,number,test,19,20,Correct,800,29432
28,4395,ctrails,number,test,20,21,Correct,890,29432
29,4395,ctrails,number,test,21,22,Correct,1290,29432
30,4395,ctrails,number,test,22,23,Correct,810,29432
31,4395,ctrails,number,test,23,24,Correct,990,29432
32,4395,ctrails,number,test,24,25,Correct,750,29432
33,4395,ctrails,letter,practice,0,a,Correct,1610,8096
34,4395,ctrails,letter,practice,1,b,Correct,860,8096
35,4395,ctrails,letter,practice,2,c,Correct,900,8096
36,4395,ctrails,letter,practice,3,d,Correct,900,8096
37,4395,ctrails,letter,practice,4,e,Correct,800,8096
38,4395,ctrails,letter,practice,5,f,Correct,870,8096
39,4395,ctrails,letter,practice,6,g,Correct,1160,8096
40,4395,ctrails,letter,practice,7,h,Correct,950,8096
41,4395,ctrails,letter,test,0,a,Correct,3341,39976
42,4395,ctrails,letter,test,1,b,Correct,890,39976
43,4395,ctrails,letter,test,2,c,Correct,2980,39976
44,4395,ctrails,letter,test,3,d,Correct,3750,39976
45,4395,ctrails,letter,test,4,e,Correct,800,39976
46,4395,ctrails,letter,test,5,f,Correct,730,39976
47,4395,ctrails,letter,test,6,g,Correct,970,39976
48,4395,ctrails,letter,test,7,h,Correct,1540,39976
49,4395,ctrails,letter,test,8,i,Correct,990,39976
50,4395,ctrails,letter,test,9,j,Correct,1140,39976
51,4395,ctrails,letter,test,10,k,Correct,1691,39976
52,4395,ctrails,letter,test,11,l,Correct,2300,39976
53,4395,ctrails,letter,test,12,m,Correct,1100,39976
54,4395,ctrails,letter,test,13,n,Correct,1610,39976
55,4395,ctrails,letter,test,14,o,Correct,900,39976
56,4395,ctrails,letter,test,15,p,Correct,2590,39976
57,4395,ctrails,letter,test,16,q,Correct,740,39976
58,4395,ctrails,letter,test,17,r,Correct,840,39976
59,4395,ctrails,letter,test,18,s,Correct,830,39976
60,4395,ctrails,letter,test,19,t,Correct,700,39976
61,4395,ctrails,letter,test,20,u,Correct,750,39976
62,4395,ctrails,letter,test,21,v,Correct,850,39976
63,4395,ctrails,letter,test,22,w,Correct,4581,39976
64,4395,ctrails,letter,test,23,x,Correct,2140,39976
65,4395,ctrails,letter,test,24,y,Correct,1100,39976
66,4395,ctrails,number-letter,practice,0,1,Correct,2630,11693
67,4395,ctrails,number-letter,practice,1,a,Correct,1310,11693
68,4395,ctrails,number-letter,practice,2,2,Correct,1390,11693
69,4395,ctrails,number-letter,practice,3,b,Correct,1420,11693
70,4395,ctrails,number-letter,practice,4,3,Correct,1350,11693
71,4395,ctrails,number-letter,practice,5,c,Correct,1130,11693
72,4395,ctrails,number-letter,practice,6,4,Correct,1350,11693
73,4395,ctrails,number-letter,practice,7,d,Correct,1070,11693
74,4395,ctrails,number-letter,test,0,a,Incorrect,5280,64725
75,4395,ctrails,number-letter,test,1,1,Correct,1980,64725
76,4395,ctrails,number-letter,test,2,a,Correct,1870,64725
77,4395,ctrails,number-letter,test,3,2,Correct,1850,64725
78,4395,ctrails,number-letter,test,4,b,Correct,1931,64725
79,4395,ctrails,number-letter,test,5,3,Correct,1220,64725
80,4395,ctrails,number-letter,test,6,c,Correct,1500,64725
81,4395,ctrails,number-letter,test,7,4,Correct,1570,64725
82,4395,ctrails,number-letter,test,8,d,Correct,3610,64725
83,4395,ctrails,number-letter,test,9,5,Correct,2400,64725
84,4395,ctrails,number-letter,test,10,e,Correct,940,64725
85,4395,ctrails,number-letter,test,11,6,Correct,2990,64725
86,4395,ctrails,number-letter,test,12,f,Correct,1570,64725
87,4395,ctrails,number-letter,test,13,7,Correct,3351,64725
88,4395,ctrails,number-letter,test,14,g,Correct,2280,64725
89,4395,ctrails,number-letter,test,15,8,Correct,1830,64725
90,4395,ctrails,number-letter,test,16,h,Correct,1000,64725
91,4395,ctrails,number-letter,test,17,9,Correct,2160,64725
92,4395,ctrails,number-letter,test,18,i,Correct,1870,64725
93,4395,ctrails,number-letter,test,19,10,Correct,4220,64725
94,4395,ctrails,number-letter,test,20,j,Correct,1691,64725
95,4395,ctrails,number-letter,test,21,11,Correct,2720,64725
96,4395,ctrails,number-letter,test,22,k,Correct,6080,64725
97,4395,ctrails,number-letter,test,23,12,Correct,2060,64725
98,4395,ctrails,number-letter,test,24,l,Correct,4640,64725
99,4395,ctrails,number-letter,test,25,13,Correct,1991,64725
0,4396,ctrails,number,practice,0,4,Incorrect,10440,53964
1,4396,ctrails,number,practice,1,8,Incorrect,3320,53964
2,4396,ctrails,number,practice,2,1,Correct,32542,53964
3,4396,ctrails,number,practice,3,2,Correct,1300,53964
4,4396,ctrails,number,practice,4,3,Correct,1231,53964
5,4396,ctrails,number,practice,5,4,Correct,890,53964
6,4396,ctrails,number,practice,6,5,Correct,1240,53964
7,4396,ctrails,number,practice,7,6,Correct,1380,53964
8,4396,ctrails,number,practice,8,7,Correct,770,53964
9,4396,ctrails,number,practice,9,8,Correct,740,53964
10,4396,ctrails,number,test,0,1,Correct,1930,34158
11,4396,ctrails,number,test,1,2,Correct,1631,34158
12,4396,ctrails,number,test,2,3,Correct,1100,34158
13,4396,ctrails,number,test,3,4,Correct,1160,34158
14,4396,ctrails,number,test,4,5,Correct,1170,34158
15,4396,ctrails,number,test,5,6,Correct,780,34158
16,4396,ctrails,number,test,6,7,Correct,1510,34158
17,4396,ctrails,number,test,7,8,Correct,1220,34158
18,4396,ctrails,number,test,8,9,Correct,1220,34158
19,4396,ctrails,number,test,9,10,Correct,1950,34158
20,4396,ctrails,number,test,10,11,Correct,1100,34158
21,4396,ctrails,number,test,11,12,Correct,790,34158
22,4396,ctrails,number,test,12,13,Correct,1300,34158
23,4396,ctrails,number,test,13,14,Correct,2070,34158
24,4396,ctrails,number,test,14,15,Correct,630,34158
25,4396,ctrails,number,test,15,16,Correct,860,34158
26,4396,ctrails,number,test,16,17,Correct,1221,34158
27,4396,ctrails,number,test,17,18,Correct,980,34158
28,4396,ctrails,number,test,18,19,Correct,1320,34158
29,4396,ctrails,number,test,19,20,Correct,2740,34158
30,4396,ctrails,number,test,20,21,Correct,2700,34158
31,4396,ctrails,number,test,21,22,Correct,370,34158
32,4396,ctrails,number,test,22,23,Correct,1050,34158
33,4396,ctrails,number,test,23,24,Correct,1080,34158
34,4396,ctrails,number,test,24,25,Correct,1210,34158
35,4396,ctrails,letter,practice,0,a,Correct,1470,11679
36,4396,ctrails,letter,practice,1,b,Correct,680,11679
37,4396,ctrails,letter,practice,2,c,Correct,670,11679
38,4396,ctrails,letter,practice,3,e,Incorrect,2290,11679
39,4396,ctrails,letter,practice,4,e,Incorrect,810,11679
40,4396,ctrails,letter,practice,5,d,Correct,1930,11679
41,4396,ctrails,letter,practice,6,e,Correct,910,11679
42,4396,ctrails,letter,practice,7,f,Correct,760,11679
43,4396,ctrails,letter,practice,8,g,Correct,1110,11679
44,4396,ctrails,letter,practice,9,h,Correct,980,11679
45,4396,ctrails,letter,test,0,a,Correct,3340,58638
46,4396,ctrails,letter,test,1,b,Correct,980,58638
47,4396,ctrails,letter,test,2,c,Correct,1350,58638
48,4396,ctrails,letter,test,3,d,Correct,1130,58638
49,4396,ctrails,letter,test,4,e,Correct,1720,58638
50,4396,ctrails,letter,test,5,f,Correct,900,58638
51,4396,ctrails,letter,test,6,g,Correct,3031,58638
52,4396,ctrails,letter,test,7,h,Correct,2140,58638
53,4396,ctrails,letter,test,8,l,Incorrect,6830,58638
54,4396,ctrails,letter,test,9,l,Incorrect,3430,58638
55,4396,ctrails,letter,test,10,l,Incorrect,280,58638
56,4396,ctrails,letter,test,11,i,Correct,6601,58638
57,4396,ctrails,letter,test,12,j,Correct,6550,58638
58,4396,ctrails,letter,test,13,k,Correct,2500,58638
59,4396,ctrails,letter,test,14,l,Correct,990,58638
60,4396,ctrails,letter,test,15,m,Correct,1250,58638
61,4396,ctrails,letter,test,16,n,Correct,1660,58638
62,4396,ctrails,letter,test,17,o,Correct,2541,58638
63,4396,ctrails,letter,test,18,p,Correct,2050,58638
64,4396,ctrails,letter,test,19,q,Correct,560,58638
65,4396,ctrails,letter,test,20,r,Correct,830,58638
66,4396,ctrails,letter,test,21,s,Correct,860,58638
67,4396,ctrails,letter,test,22,t,Correct,970,58638
68,4396,ctrails,letter,test,23,u,Correct,800,58638
69,4396,ctrails,letter,test,24,v,Correct,610,58638
70,4396,ctrails,letter,test,25,w,Correct,1160,58638
71,4396,ctrails,letter,test,26,x,Correct,990,58638
72,4396,ctrails,letter,test,27,y,Correct,1600,58638
73,4396,ctrails,number-letter,practice,0,1,Correct,3181,16767
74,4396,ctrails,number-letter,practice,1,2,Incorrect,1070,16767
75,4396,ctrails,number-letter,practice,2,a,Correct,2130,16767
76,4396,ctrails,number-letter,practice,3,2,Correct,4070,16767
77,4396,ctrails,number-letter,practice,4,b,Correct,960,16767
78,4396,ctrails,number-letter,practice,5,3,Correct,2280,16767
79,4396,ctrails,number-letter,practice,6,c,Correct,800,16767
80,4396,ctrails,number-letter,practice,7,4,Correct,1420,16767
81,4396,ctrails,number-letter,practice,8,d,Correct,810,16767
82,4396,ctrails,number-letter,test,0,1,Correct,4450,87056
83,4396,ctrails,number-letter,test,1,a,Correct,3020,87056
84,4396,ctrails,number-letter,test,2,2,Correct,2830,87056
85,4396,ctrails,number-letter,test,3,b,Correct,1001,87056
86,4396,ctrails,number-letter,test,4,c,Incorrect,2600,87056
87,4396,ctrails,number-letter,test,5,3,Correct,4230,87056
88,4396,ctrails,number-letter,test,6,c,Correct,950,87056
89,4396,ctrails,number-letter,test,7,5,Incorrect,5970,87056
90,4396,ctrails,number-letter,test,8,4,Correct,1890,87056
91,4396,ctrails,number-letter,test,9,d,Correct,640,87056
92,4396,ctrails,number-letter,test,10,5,Correct,892,87056
93,4396,ctrails,number-letter,test,11,e,Correct,640,87056
94,4396,ctrails,number-letter,test,12,6,Correct,3350,87056
95,4396,ctrails,number-letter,test,13,f,Correct,1860,87056
96,4396,ctrails,number-letter,test,14,7,Correct,2440,87056
97,4396,ctrails,number-letter,test,15,g,Correct,6120,87056
98,4396,ctrails,number-letter,test,16,8,Correct,5811,87056
99,4396,ctrails,number-letter,test,17,h,Correct,730,87056
100,4396,ctrails,number-letter,test,18,9,Correct,2770,87056
101,4396,ctrails,number-letter,test,19,i,Correct,320,87056
102,4396,ctrails,number-letter,test,20,j,Incorrect,1910,87056
103,4396,ctrails,number-letter,test,21,10,Correct,890,87056
104,4396,ctrails,number-letter,test,22,j,Correct,700,87056
105,4396,ctrails,number-letter,test,23,11,Correct,5150,87056
106,4396,ctrails,number-letter,test,24,l,Incorrect,3461,87056
107,4396,ctrails,number-letter,test,25,k,Correct,4880,87056
108,4396,ctrails,number-letter,test,26,12,Correct,1760,87056
109,4396,ctrails,number-letter,test,27,l,Correct,3600,87056
110,4396,ctrails,number-letter,test,28,13,Correct,11021,87056
0,4397,ctrails,number,practice,0,1,Correct,1920,8495
1,4397,ctrails,number,practice,1,2,Correct,1010,8495
2,4397,ctrails,number,practice,2,3,Correct,870,8495
3,4397,ctrails,number,practice,3,4,Correct,970,8495
4,4397,ctrails,number,practice,4,5,Correct,880,8495
5,4397,ctrails,number,practice,5,6,Correct,480,8495
6,4397,ctrails,number,practice,6,7,Correct,790,8495
7,4397,ctrails,number,practice,7,8,Correct,740,8495
8,4397,ctrails,number,test,0,1,Correct,2040,31060
9,4397,ctrails,number,test,1,2,Correct,2220,31060
10,4397,ctrails,number,test,2,3,Correct,2480,31060
11,4397,ctrails,number,test,3,4,Correct,1010,31060
12,4397,ctrails,number,test,4,5,Correct,1121,31060
13,4397,ctrails,number,test,5,6,Correct,1260,31060
14,4397,ctrails,number,test,6,7,Correct,820,31060
15,4397,ctrails,number,test,7,8,Correct,700,31060
16,4397,ctrails,number,test,8,9,Correct,1560,31060
17,4397,ctrails,number,test,9,10,Correct,1780,31060
18,4397,ctrails,number,test,10,11,Correct,1050,31060
19,4397,ctrails,number,test,11,12,Correct,1550,31060
20,4397,ctrails,number,test,12,13,Correct,1010,31060
21,4397,ctrails,number,test,13,14,Correct,740,31060
22,4397,ctrails,number,test,14,15,Correct,720,31060
23,4397,ctrails,number,test,15,16,Correct,790,31060
24,4397,ctrails,number,test,16,17,Correct,840,31060
25,4397,ctrails,number,test,17,18,Correct,870,31060
26,4397,ctrails,number,test,18,19,Correct,830,31060
27,4397,ctrails,number,test,19,20,Correct,720,31060
28,4397,ctrails,number,test,20,21,Correct,2921,31060
29,4397,ctrails,number,test,21,22,Correct,770,31060
30,4397,ctrails,number,test,22,23,Correct,1230,31060
31,4397,ctrails,number,test,23,24,Correct,980,31060
32,4397,ctrails,number,test,24,25,Correct,930,31060
33,4397,ctrails,letter,practice,0,a,Correct,2090,7201
34,4397,ctrails,letter,practice,1,b,Correct,710,7201
35,4397,ctrails,letter,practice,2,c,Correct,700,7201
36,4397,ctrails,letter,practice,3,d,Correct,800,7201
37,4397,ctrails,letter,practice,4,e,Correct,720,7201
38,4397,ctrails,letter,practice,5,f,Correct,760,7201
39,4397,ctrails,letter,practice,6,g,Correct,670,7201
40,4397,ctrails,letter,practice,7,h,Correct,710,7201
41,4397,ctrails,letter,test,0,a,Correct,2941,31675
42,4397,ctrails,letter,test,1,b,Correct,860,31675
43,4397,ctrails,letter,test,2,c,Correct,2190,31675
44,4397,ctrails,letter,test,3,d,Correct,2480,31675
45,4397,ctrails,letter,test,4,e,Correct,1160,31675
46,4397,ctrails,letter,test,5,f,Correct,810,31675
47,4397,ctrails,letter,test,6,g,Correct,790,31675
48,4397,ctrails,letter,test,7,h,Correct,480,31675
49,4397,ctrails,letter,test,8,i,Correct,1000,31675
50,4397,ctrails,letter,test,9,j,Correct,1030,31675
51,4397,ctrails,letter,test,10,k,Correct,2210,31675
52,4397,ctrails,letter,test,11,l,Correct,1881,31675
53,4397,ctrails,letter,test,12,m,Correct,820,31675
54,4397,ctrails,letter,test,13,n,Correct,750,31675
55,4397,ctrails,letter,test,14,o,Correct,780,31675
56,4397,ctrails,letter,test,15,p,Correct,3220,31675
57,4397,ctrails,letter,test,16,q,Correct,1180,31675
58,4397,ctrails,letter,test,17,r,Correct,630,31675
59,4397,ctrails,letter,test,18,s,Correct,510,31675
60,4397,ctrails,letter,test,19,t,Correct,860,31675
61,4397,ctrails,letter,test,20,u,Correct,600,31675
62,4397,ctrails,letter,test,21,v,Correct,740,31675
63,4397,ctrails,letter,test,22,w,Correct,510,31675
64,4397,ctrails,letter,test,23,x,Correct,810,31675
65,4397,ctrails,letter,test,24,y,Correct,860,31675
66,4397,ctrails,number-letter,practice,0,1,Correct,2020,12426
67,4397,ctrails,number-letter,practice,1,a,Correct,850,12426
68,4397,ctrails,number-letter,practice,2,2,Correct,1230,12426
69,4397,ctrails,number-letter,practice,3,b,Correct,1420,12426
70,4397,ctrails,number-letter,practice,4,3,Correct,1241,12426
71,4397,ctrails,number-letter,practice,5,d,Incorrect,940,12426
72,4397,ctrails,number-letter,practice,6,c,Correct,2360,12426
73,4397,ctrails,number-letter,practice,7,4,Correct,1500,12426
74,4397,ctrails,number-letter,practice,8,d,Correct,820,12426
75,4397,ctrails,number-letter,test,0,1,Correct,2161,62039
76,4397,ctrails,number-letter,test,1,a,Correct,950,62039
77,4397,ctrails,number-letter,test,2,2,Correct,990,62039
78,4397,ctrails,number-letter,test,3,b,Correct,1060,62039
79,4397,ctrails,number-letter,test,4,3,Correct,1870,62039
80,4397,ctrails,number-letter,test,5,c,Correct,990,62039
81,4397,ctrails,number-letter,test,6,4,Correct,1860,62039
82,4397,ctrails,number-letter,test,7,d,Correct,1140,62039
83,4397,ctrails,number-letter,test,8,5,Correct,2450,62039
84,4397,ctrails,number-letter,test,9,e,Correct,2050,62039
85,4397,ctrails,number-letter,test,10,6,Correct,3300,62039
86,4397,ctrails,number-letter,test,11,f,Correct,1501,62039
87,4397,ctrails,number-letter,test,12,7,Correct,2700,62039
88,4397,ctrails,number-letter,test,13,g,Correct,5080,62039
89,4397,ctrails,number-letter,test,14,8,Correct,2780,62039
90,4397,ctrails,number-letter,test,15,h,Correct,1140,62039
91,4397,ctrails,number-letter,test,16,9,Correct,2940,62039
92,4397,ctrails,number-letter,test,17,i,Correct,1270,62039
93,4397,ctrails,number-letter,test,18,10,Correct,4161,62039
94,4397,ctrails,number-letter,test,19,j,Correct,900,62039
